location,temperature,humidity,wind_speed,rainfall,crowd_density,time_of_day,disruption,timestamp
"Nawalapitiya,LK",19.79,97,1.24,0.0,0.76,evening,0,2025-09-10T19:43:20.197070
"Nawalapitiya,LK",19.79,97,1.24,0.0,3.48,evening,0,2025-09-10T19:43:22.428715
"Nawalapitiya,LK",19.79,97,1.24,0.0,5.37,evening,1,2025-09-10T19:43:24.767392
"Nawalapitiya,LK",19.79,97,1.24,0.0,5.0,evening,0,2025-09-10T19:43:27.088830
"Nawalapitiya,LK",19.79,97,1.24,0.0,4.54,evening,0,2025-09-10T19:43:29.388988
"Nawalapitiya,LK",19.79,97,1.24,0.0,0.84,evening,0,2025-09-10T19:43:31.657263
"Nawalapitiya,LK",19.79,97,1.24,0.0,2.16,evening,0,2025-09-10T19:43:33.914552
"Nawalapitiya,LK",19.79,97,1.24,0.0,3.84,evening,0,2025-09-10T19:43:36.145807
"Hatton,LK",17.27,96,0.86,0.0,1.51,evening,0,2025-09-10T19:43:38.392427
"Hatton,LK",17.27,96,0.86,0.0,4.64,evening,0,2025-09-10T19:43:40.624278
"Hatton,LK",17.27,96,0.86,0.0,4.44,evening,0,2025-09-10T19:43:42.863990
"Hatton,LK",17.27,96,0.86,0.0,3.72,evening,0,2025-09-10T19:43:45.182336
"Hatton,LK",17.27,96,0.86,0.0,3.0,evening,0,2025-09-10T19:43:47.420260
"Hatton,LK",17.27,96,0.86,0.0,4.7,evening,0,2025-09-10T19:43:49.668404
"Hatton,LK",17.27,96,0.86,0.0,5.47,evening,1,2025-09-10T19:43:52.023464
"Hatton,LK",17.27,96,0.86,0.0,0.81,evening,0,2025-09-10T19:43:54.266587
"Hatton,LK",17.27,96,0.86,0.0,4.64,evening,0,2025-09-10T19:43:56.546431
"Hatton,LK",17.27,96,0.86,0.0,2.76,evening,0,2025-09-10T19:43:58.872816
"Colombo,LK",26.36,85,4.37,0.35,4.01,night,0,2025-09-10T20:37:55.083589
"Colombo,LK",26.36,85,4.37,0.35,2.33,night,0,2025-09-10T20:37:57.350597
"Colombo,LK",26.36,85,4.37,0.35,1.51,night,0,2025-09-10T20:37:59.593654
"Colombo,LK",26.36,85,4.37,0.35,1.46,night,0,2025-09-10T20:38:01.829145
"Colombo,LK",26.36,85,4.37,0.35,4.08,night,0,2025-09-10T20:38:04.105308
"Colombo,LK",26.36,85,4.37,0.35,3.87,night,0,2025-09-10T20:38:06.463636
"Colombo,LK",26.36,85,4.37,0.35,2.16,night,0,2025-09-10T20:38:08.721843
"Colombo,LK",26.36,85,4.37,0.35,2.71,night,0,2025-09-10T20:38:11.011496
"Colombo,LK",26.36,85,4.37,0.35,4.34,night,0,2025-09-10T20:38:13.273468
"Colombo,LK",26.36,85,4.37,0.35,1.3,night,0,2025-09-10T20:38:15.529687
"Malabe,LK",25.16,90,2.29,0.42,1.31,night,0,2025-09-10T20:38:17.803469
"Malabe,LK",25.16,90,2.29,0.42,2.7,night,0,2025-09-10T20:38:20.066811
"Malabe,LK",25.16,90,2.29,0.42,2.41,night,0,2025-09-10T20:38:22.296955
"Malabe,LK",25.16,90,2.29,0.42,2.78,night,0,2025-09-10T20:38:24.620617
"Malabe,LK",25.16,90,2.29,0.42,2.01,night,0,2025-09-10T20:38:27.078043
"Malabe,LK",25.16,90,2.29,0.42,3.42,night,0,2025-09-10T20:38:29.323282
"Malabe,LK",25.16,90,2.29,0.42,1.33,night,0,2025-09-10T20:38:31.610556
"Malabe,LK",25.16,90,2.29,0.42,4.61,night,0,2025-09-10T20:38:33.907255
"Malabe,LK",25.16,90,2.29,0.42,2.86,night,0,2025-09-10T20:38:36.291312
"Malabe,LK",25.16,90,2.29,0.42,4.1,night,0,2025-09-10T20:38:38.554437
"Kandy,LK",21.13,95,1.01,0.0,0.98,night,0,2025-09-10T20:38:40.810039
"Kandy,LK",21.13,95,1.01,0.0,3.12,night,0,2025-09-10T20:38:43.144137
"Kandy,LK",21.13,95,1.01,0.0,2.88,night,0,2025-09-10T20:38:45.399676
"Kandy,LK",21.13,95,1.01,0.0,2.41,night,0,2025-09-10T20:38:47.934486
"Kandy,LK",21.13,95,1.01,0.0,4.56,night,0,2025-09-10T20:38:50.178504
"Kandy,LK",21.13,95,1.01,0.0,4.83,night,0,2025-09-10T20:38:52.446489
"Kandy,LK",21.13,95,1.01,0.0,3.17,night,0,2025-09-10T20:38:54.677176
"Kandy,LK",21.13,95,1.01,0.0,0.7,night,0,2025-09-10T20:38:57.144739
"Kandy,LK",21.13,95,1.01,0.0,1.23,night,0,2025-09-10T20:38:59.389485
"Kandy,LK",21.13,95,1.01,0.0,1.64,night,0,2025-09-10T20:39:01.639213
"Galle,LK",26.48,84,4.81,0.0,1.12,night,0,2025-09-10T20:39:03.883676
"Galle,LK",26.48,84,4.81,0.0,2.68,night,0,2025-09-10T20:39:06.113416
"Galle,LK",26.48,84,4.81,0.0,3.99,night,0,2025-09-10T20:39:08.354763
"Galle,LK",26.48,84,4.81,0.0,2.07,night,0,2025-09-10T20:39:10.604499
"Galle,LK",26.48,84,4.81,0.0,2.45,night,0,2025-09-10T20:39:13.013315
"Galle,LK",26.48,84,4.81,0.0,4.66,night,0,2025-09-10T20:39:15.305516
"Galle,LK",26.48,84,4.81,0.0,2.62,night,0,2025-09-10T20:39:17.606631
"Galle,LK",26.48,84,4.81,0.0,0.94,night,0,2025-09-10T20:39:19.887520
"Galle,LK",26.48,84,4.81,0.0,2.01,night,0,2025-09-10T20:39:22.119158
"Galle,LK",26.48,84,4.81,0.0,1.24,night,0,2025-09-10T20:39:24.371829
"Jaffna,LK",27.68,80,10.24,0.0,4.41,night,0,2025-09-10T20:39:26.605620
"Jaffna,LK",27.68,80,10.24,0.0,5.41,night,1,2025-09-10T20:39:28.849363
"Jaffna,LK",27.68,80,10.24,0.0,4.25,night,0,2025-09-10T20:39:31.110545
"Jaffna,LK",27.68,80,10.24,0.0,5.19,night,1,2025-09-10T20:39:33.579419
"Jaffna,LK",27.68,80,10.24,0.0,4.18,night,0,2025-09-10T20:39:35.811286
"Jaffna,LK",27.68,80,10.24,0.0,2.87,night,0,2025-09-10T20:39:38.100365
"Jaffna,LK",27.68,80,10.24,0.0,1.94,night,0,2025-09-10T20:39:40.327380
"Jaffna,LK",27.68,80,10.24,0.0,1.12,night,0,2025-09-10T20:39:42.636898
"Jaffna,LK",27.68,80,10.24,0.0,1.61,night,0,2025-09-10T20:39:44.923799
"Jaffna,LK",27.68,80,10.24,0.0,3.33,night,0,2025-09-10T20:39:47.238803
"Anuradhapura,LK",26.02,80,5.48,0.0,1.35,night,0,2025-09-10T20:39:49.679594
"Anuradhapura,LK",26.02,80,5.48,0.0,3.62,night,0,2025-09-10T20:39:51.941799
"Anuradhapura,LK",26.02,80,5.48,0.0,0.94,night,0,2025-09-10T20:39:54.192179
"Anuradhapura,LK",26.02,80,5.48,0.0,3.42,night,0,2025-09-10T20:39:56.431981
"Anuradhapura,LK",26.02,80,5.48,0.0,1.22,night,0,2025-09-10T20:39:58.798876
"Anuradhapura,LK",26.02,80,5.48,0.0,5.37,night,1,2025-09-10T20:40:01.193283
"Anuradhapura,LK",26.02,80,5.48,0.0,2.99,night,0,2025-09-10T20:40:03.632132
"Anuradhapura,LK",26.02,80,5.48,0.0,1.09,night,0,2025-09-10T20:40:06.014730
"Anuradhapura,LK",26.02,80,5.48,0.0,4.18,night,0,2025-09-10T20:40:08.417785
"Anuradhapura,LK",26.02,80,5.48,0.0,4.55,night,0,2025-09-10T20:40:10.974109
"Nuwara Eliya,LK",13.21,92,1.44,0.14,4.34,night,0,2025-09-10T20:40:13.364696
"Nuwara Eliya,LK",13.21,92,1.44,0.14,0.86,night,0,2025-09-10T20:40:15.766952
"Nuwara Eliya,LK",13.21,92,1.44,0.14,1.23,night,0,2025-09-10T20:40:18.067088
"Nuwara Eliya,LK",13.21,92,1.44,0.14,4.51,night,0,2025-09-10T20:40:20.412941
"Nuwara Eliya,LK",13.21,92,1.44,0.14,0.97,night,0,2025-09-10T20:40:22.851176
"Nuwara Eliya,LK",13.21,92,1.44,0.14,5.46,night,1,2025-09-10T20:40:25.233840
"Nuwara Eliya,LK",13.21,92,1.44,0.14,5.06,night,1,2025-09-10T20:40:27.576609
"Nuwara Eliya,LK",13.21,92,1.44,0.14,0.61,night,0,2025-09-10T20:40:29.925382
"Nuwara Eliya,LK",13.21,92,1.44,0.14,5.02,night,1,2025-09-10T20:40:32.560889
"Nuwara Eliya,LK",13.21,92,1.44,0.14,4.01,night,0,2025-09-10T20:40:34.942510
"Nawalapitiya,LK",19.66,95,1.66,0.0,5.07,night,1,2025-09-10T20:40:37.383411
"Nawalapitiya,LK",19.66,95,1.66,0.0,1.04,night,0,2025-09-10T20:40:39.738881
"Nawalapitiya,LK",19.66,95,1.66,0.0,1.17,night,0,2025-09-10T20:40:42.086775
"Nawalapitiya,LK",19.66,95,1.66,0.0,4.87,night,0,2025-09-10T20:40:44.450760
"Nawalapitiya,LK",19.66,95,1.66,0.0,3.14,night,0,2025-09-10T20:40:46.760619
"Nawalapitiya,LK",19.66,95,1.66,0.0,1.35,night,0,2025-09-10T20:40:49.014805
"Nawalapitiya,LK",19.66,95,1.66,0.0,2.66,night,0,2025-09-10T20:40:51.332143
"Nawalapitiya,LK",19.66,95,1.66,0.0,5.32,night,1,2025-09-10T20:40:53.615372
"Nawalapitiya,LK",19.66,95,1.66,0.0,5.16,night,1,2025-09-10T20:40:55.918287
"Nawalapitiya,LK",19.66,95,1.66,0.0,2.55,night,0,2025-09-10T20:40:58.187835
"Hatton,LK",17.21,93,0.53,0.0,2.32,night,0,2025-09-10T20:41:00.528347
"Hatton,LK",17.21,93,0.53,0.0,4.31,night,0,2025-09-10T20:41:02.891322
"Hatton,LK",17.21,93,0.53,0.0,0.84,night,0,2025-09-10T20:41:05.250424
"Hatton,LK",17.21,93,0.53,0.0,3.39,night,0,2025-09-10T20:41:07.644232
"Hatton,LK",17.21,93,0.53,0.0,4.14,night,0,2025-09-10T20:41:09.955144
"Hatton,LK",17.21,93,0.53,0.0,3.4,night,0,2025-09-10T20:41:12.357634
"Hatton,LK",17.21,93,0.53,0.0,2.04,night,0,2025-09-10T20:41:14.661106
"Hatton,LK",17.21,93,0.53,0.0,0.66,night,0,2025-09-10T20:41:16.970850
"Hatton,LK",17.21,93,0.53,0.0,3.77,night,0,2025-09-10T20:41:19.268094
"Hatton,LK",17.21,93,0.53,0.0,2.21,night,0,2025-09-10T20:41:21.586387
"Colombo,LK",26.35,86,4.16,0.2,5.24,night,1,2025-09-10T22:41:39.008947
"Colombo,LK",26.35,86,4.16,0.2,3.48,night,0,2025-09-10T22:41:41.271882
"Colombo,LK",26.35,86,4.16,0.2,2.59,night,0,2025-09-10T22:41:43.590020
"Colombo,LK",26.35,86,4.16,0.2,3.68,night,0,2025-09-10T22:41:45.842613
"Colombo,LK",26.35,86,4.16,0.2,3.28,night,0,2025-09-10T22:41:48.137443
"Colombo,LK",26.35,86,4.16,0.2,4.67,night,0,2025-09-10T22:41:50.445831
"Colombo,LK",26.35,86,4.16,0.2,1.36,night,0,2025-09-10T22:41:52.701015
"Colombo,LK",26.35,86,4.16,0.2,1.81,night,0,2025-09-10T22:41:54.932074
"Colombo,LK",26.35,86,4.16,0.2,0.98,night,0,2025-09-10T22:41:57.276986
"Colombo,LK",26.35,86,4.16,0.2,5.37,night,1,2025-09-10T22:41:59.637894
"Malabe,LK",25.08,91,1.91,0.23,0.91,night,0,2025-09-10T22:42:01.892815
"Malabe,LK",25.08,91,1.91,0.23,3.03,night,0,2025-09-10T22:42:04.134361
"Malabe,LK",25.08,91,1.91,0.23,5.3,night,1,2025-09-10T22:42:06.395843
"Malabe,LK",25.08,91,1.91,0.23,1.58,night,0,2025-09-10T22:42:08.735650
"Malabe,LK",25.08,91,1.91,0.23,1.8,night,0,2025-09-10T22:42:10.949831
"Malabe,LK",25.08,91,1.91,0.23,4.41,night,0,2025-09-10T22:42:13.219952
"Malabe,LK",25.08,91,1.91,0.23,4.36,night,0,2025-09-10T22:42:15.447383
"Malabe,LK",25.08,91,1.91,0.23,1.22,night,0,2025-09-10T22:42:17.698915
"Malabe,LK",25.08,91,1.91,0.23,1.25,night,0,2025-09-10T22:42:19.989685
"Malabe,LK",25.08,91,1.91,0.23,4.08,night,0,2025-09-10T22:42:22.241890
"Kandy,LK",20.81,92,1.44,0.0,3.49,night,0,2025-09-10T22:42:24.478662
"Kandy,LK",20.81,92,1.44,0.0,2.21,night,0,2025-09-10T22:42:26.750866
"Kandy,LK",20.81,92,1.44,0.0,0.6,night,0,2025-09-10T22:42:29.026584
"Kandy,LK",20.81,92,1.44,0.0,5.26,night,1,2025-09-10T22:42:31.260037
"Kandy,LK",20.81,92,1.44,0.0,1.55,night,0,2025-09-10T22:42:33.498662
"Kandy,LK",20.81,92,1.44,0.0,4.0,night,0,2025-09-10T22:42:35.711320
"Kandy,LK",20.81,92,1.44,0.0,2.2,night,0,2025-09-10T22:42:37.955604
"Kandy,LK",20.81,92,1.44,0.0,3.67,night,0,2025-09-10T22:42:40.201874
"Kandy,LK",20.81,92,1.44,0.0,3.07,night,0,2025-09-10T22:42:42.471312
"Kandy,LK",20.81,92,1.44,0.0,2.69,night,0,2025-09-10T22:42:44.702110
"Galle,LK",26.4,85,4.61,0.0,2.75,night,0,2025-09-10T22:42:47.036310
"Galle,LK",26.4,85,4.61,0.0,2.82,night,0,2025-09-10T22:42:49.259860
"Galle,LK",26.4,85,4.61,0.0,3.63,night,0,2025-09-10T22:42:51.480751
"Galle,LK",26.4,85,4.61,0.0,2.34,night,0,2025-09-10T22:42:53.671945
"Galle,LK",26.4,85,4.61,0.0,5.36,night,1,2025-09-10T22:42:55.933880
"Galle,LK",26.4,85,4.61,0.0,4.69,night,0,2025-09-10T22:42:58.213052
"Galle,LK",26.4,85,4.61,0.0,1.12,night,0,2025-09-10T22:43:00.496015
"Galle,LK",26.4,85,4.61,0.0,4.91,night,0,2025-09-10T22:43:02.753973
"Galle,LK",26.4,85,4.61,0.0,2.12,night,0,2025-09-10T22:43:05.014832
"Galle,LK",26.4,85,4.61,0.0,2.18,night,0,2025-09-10T22:43:07.340404
"Jaffna,LK",27.69,81,9.99,0.0,0.91,night,0,2025-09-10T22:43:09.559659
"Jaffna,LK",27.69,81,9.99,0.0,5.34,night,1,2025-09-10T22:43:11.786952
"Jaffna,LK",27.69,81,9.99,0.0,1.88,night,0,2025-09-10T22:43:14.036269
"Jaffna,LK",27.69,81,9.99,0.0,0.91,night,0,2025-09-10T22:43:16.270833
"Jaffna,LK",27.69,81,9.99,0.0,0.59,night,0,2025-09-10T22:43:18.597786
"Jaffna,LK",27.69,81,9.99,0.0,4.33,night,0,2025-09-10T22:43:20.940696
"Jaffna,LK",27.69,81,9.99,0.0,2.98,night,0,2025-09-10T22:43:23.302731
"Jaffna,LK",27.69,81,9.99,0.0,1.92,night,0,2025-09-10T22:43:25.540714
"Jaffna,LK",27.69,81,9.99,0.0,3.46,night,0,2025-09-10T22:43:27.911076
"Jaffna,LK",27.69,81,9.99,0.0,3.26,night,0,2025-09-10T22:43:30.141128
"Anuradhapura,LK",25.52,83,4.96,0.0,1.37,night,0,2025-09-10T22:43:32.513428
"Anuradhapura,LK",25.52,83,4.96,0.0,2.15,night,0,2025-09-10T22:43:34.765645
"Anuradhapura,LK",25.52,83,4.96,0.0,4.15,night,0,2025-09-10T22:43:37.153190
"Anuradhapura,LK",25.52,83,4.96,0.0,1.2,night,0,2025-09-10T22:43:39.384047
"Anuradhapura,LK",25.52,83,4.96,0.0,3.16,night,0,2025-09-10T22:43:41.655872
"Anuradhapura,LK",25.52,83,4.96,0.0,1.11,night,0,2025-09-10T22:43:43.890661
"Anuradhapura,LK",25.52,83,4.96,0.0,3.89,night,0,2025-09-10T22:43:46.144691
"Anuradhapura,LK",25.52,83,4.96,0.0,0.54,night,0,2025-09-10T22:43:48.390060
"Anuradhapura,LK",25.52,83,4.96,0.0,2.03,night,0,2025-09-10T22:43:50.633234
"Anuradhapura,LK",25.52,83,4.96,0.0,4.47,night,0,2025-09-10T22:43:52.844933
"Nuwara Eliya,LK",12.6,84,2.22,0.0,1.37,night,0,2025-09-10T22:43:55.079678
"Nuwara Eliya,LK",12.6,84,2.22,0.0,2.75,night,0,2025-09-10T22:43:57.347052
"Nuwara Eliya,LK",12.6,84,2.22,0.0,3.58,night,0,2025-09-10T22:43:59.582497
"Nuwara Eliya,LK",12.6,84,2.22,0.0,2.58,night,0,2025-09-10T22:44:01.856007
"Nuwara Eliya,LK",12.6,84,2.22,0.0,3.31,night,0,2025-09-10T22:44:04.100770
"Nuwara Eliya,LK",12.6,84,2.22,0.0,1.86,night,0,2025-09-10T22:44:06.381166
"Nuwara Eliya,LK",12.6,84,2.22,0.0,0.56,night,0,2025-09-10T22:44:08.711467
"Nuwara Eliya,LK",12.6,84,2.22,0.0,2.53,night,0,2025-09-10T22:44:11.257738
"Nuwara Eliya,LK",12.6,84,2.22,0.0,3.22,night,0,2025-09-10T22:44:13.577372
"Nuwara Eliya,LK",12.6,84,2.22,0.0,3.28,night,0,2025-09-10T22:44:15.942186
"Nawalapitiya,LK",19.21,93,1.59,0.0,3.62,night,0,2025-09-10T22:44:18.185836
"Nawalapitiya,LK",19.21,93,1.59,0.0,0.6,night,0,2025-09-10T22:44:20.434087
"Nawalapitiya,LK",19.21,93,1.59,0.0,4.4,night,0,2025-09-10T22:44:22.654472
"Nawalapitiya,LK",19.21,93,1.59,0.0,2.7,night,0,2025-09-10T22:44:24.939673
"Nawalapitiya,LK",19.21,93,1.59,0.0,4.45,night,0,2025-09-10T22:44:27.181519
"Nawalapitiya,LK",19.21,93,1.59,0.0,4.39,night,0,2025-09-10T22:44:29.547628
"Nawalapitiya,LK",19.21,93,1.59,0.0,3.48,night,0,2025-09-10T22:44:31.930350
"Nawalapitiya,LK",19.21,93,1.59,0.0,1.86,night,0,2025-09-10T22:44:34.224330
"Nawalapitiya,LK",19.21,93,1.59,0.0,2.84,night,0,2025-09-10T22:44:36.477048
"Nawalapitiya,LK",19.21,93,1.59,0.0,1.1,night,0,2025-09-10T22:44:38.723397
"Hatton,LK",16.66,89,0.86,0.0,2.13,night,0,2025-09-10T22:44:40.952253
"Hatton,LK",16.66,89,0.86,0.0,1.32,night,0,2025-09-10T22:44:43.174129
"Hatton,LK",16.66,89,0.86,0.0,2.0,night,0,2025-09-10T22:44:45.412023
"Hatton,LK",16.66,89,0.86,0.0,4.0,night,0,2025-09-10T22:44:47.660385
"Hatton,LK",16.66,89,0.86,0.0,1.24,night,0,2025-09-10T22:44:50.040076
"Hatton,LK",16.66,89,0.86,0.0,1.36,night,0,2025-09-10T22:44:52.269719
"Hatton,LK",16.66,89,0.86,0.0,3.37,night,0,2025-09-10T22:44:54.631335
"Hatton,LK",16.66,89,0.86,0.0,2.3,night,0,2025-09-10T22:44:56.935976
"Hatton,LK",16.66,89,0.86,0.0,2.15,night,0,2025-09-10T22:44:59.189279
"Hatton,LK",16.66,89,0.86,0.0,3.21,night,0,2025-09-10T22:45:01.461540
"Colombo,LK",30.58,72,5.03,0.0,2.41,morning,0,2025-09-14T09:48:27.160053
"Colombo,LK",30.58,72,5.03,0.0,3.16,morning,0,2025-09-14T09:48:29.566293
"Colombo,LK",30.58,72,5.03,0.0,1.29,morning,0,2025-09-14T09:48:32.141731
"Colombo,LK",30.58,72,5.03,0.0,5.06,morning,1,2025-09-14T09:48:34.363023
"Colombo,LK",30.58,72,5.03,0.0,1.14,morning,0,2025-09-14T09:48:36.938823
"Colombo,LK",30.58,72,5.03,0.0,1.43,morning,0,2025-09-14T09:48:39.423335
"Colombo,LK",30.58,72,5.03,0.0,4.14,morning,0,2025-09-14T09:48:41.710027
"Colombo,LK",30.58,72,5.03,0.0,1.26,morning,0,2025-09-14T09:48:44.062469
"Colombo,LK",30.58,72,5.03,0.0,3.43,morning,0,2025-09-14T09:48:46.425192
"Colombo,LK",30.58,72,5.03,0.0,4.29,morning,0,2025-09-14T09:48:48.664869
"Malabe,LK",30.54,68,1.79,0.0,1.56,morning,0,2025-09-14T09:48:50.913453
"Malabe,LK",30.54,68,1.79,0.0,1.7,morning,0,2025-09-14T09:48:53.154881
"Malabe,LK",30.54,68,1.79,0.0,0.8,morning,0,2025-09-14T09:48:55.670906
"Malabe,LK",30.54,68,1.79,0.0,2.15,morning,0,2025-09-14T09:48:57.934763
"Malabe,LK",30.54,68,1.79,0.0,4.91,morning,0,2025-09-14T09:49:00.215392
"Malabe,LK",30.54,68,1.79,0.0,1.57,morning,0,2025-09-14T09:49:02.445428
"Malabe,LK",30.54,68,1.79,0.0,2.69,morning,0,2025-09-14T09:49:04.693904
"Malabe,LK",30.54,68,1.79,0.0,0.93,morning,0,2025-09-14T09:49:06.956006
"Malabe,LK",30.54,68,1.79,0.0,2.54,morning,0,2025-09-14T09:49:09.382298
"Malabe,LK",30.54,68,1.79,0.0,3.86,morning,0,2025-09-14T09:49:11.749934
"Kandy,LK",26.62,63,2.66,0.0,0.55,morning,0,2025-09-14T09:49:13.995665
"Kandy,LK",26.62,63,2.66,0.0,3.28,morning,0,2025-09-14T09:49:16.275188
"Kandy,LK",26.62,63,2.66,0.0,4.57,morning,0,2025-09-14T09:49:18.505496
"Kandy,LK",26.62,63,2.66,0.0,4.01,morning,0,2025-09-14T09:49:20.751127
"Kandy,LK",26.62,63,2.66,0.0,3.72,morning,0,2025-09-14T09:49:22.988818
"Kandy,LK",26.62,63,2.66,0.0,5.2,morning,1,2025-09-14T09:49:25.256712
"Kandy,LK",26.62,63,2.66,0.0,3.04,morning,0,2025-09-14T09:49:27.510119
"Kandy,LK",26.62,63,2.66,0.0,0.52,morning,0,2025-09-14T09:49:29.817169
"Kandy,LK",26.62,63,2.66,0.0,2.24,morning,0,2025-09-14T09:49:32.089770
"Kandy,LK",26.62,63,2.66,0.0,5.33,morning,1,2025-09-14T09:49:34.377430
"Galle,LK",30.52,73,1.34,0.0,4.09,morning,0,2025-09-14T09:49:36.841403
"Galle,LK",30.52,73,1.34,0.0,1.76,morning,0,2025-09-14T09:49:39.282633
"Galle,LK",30.52,73,1.34,0.0,4.67,morning,0,2025-09-14T09:49:41.551298
"Galle,LK",30.52,73,1.34,0.0,0.71,morning,0,2025-09-14T09:49:43.789134
"Galle,LK",30.52,73,1.34,0.0,1.55,morning,0,2025-09-14T09:49:46.053564
"Galle,LK",30.52,73,1.34,0.0,0.83,morning,0,2025-09-14T09:49:48.288767
"Galle,LK",30.52,73,1.34,0.0,2.86,morning,0,2025-09-14T09:49:50.522278
"Galle,LK",30.52,73,1.34,0.0,3.07,morning,0,2025-09-14T09:49:52.777603
"Galle,LK",30.52,73,1.34,0.0,5.37,morning,1,2025-09-14T09:49:55.023292
"Galle,LK",30.52,73,1.34,0.0,0.76,morning,0,2025-09-14T09:49:57.285265
"Jaffna,LK",28.74,75,7.94,0.0,1.8,morning,0,2025-09-14T09:49:59.547951
"Jaffna,LK",28.74,75,7.94,0.0,2.07,morning,0,2025-09-14T09:50:01.874580
"Jaffna,LK",28.74,75,7.94,0.0,5.13,morning,1,2025-09-14T09:50:04.109933
"Jaffna,LK",28.74,75,7.94,0.0,4.65,morning,0,2025-09-14T09:50:06.666443
"Jaffna,LK",28.74,75,7.94,0.0,2.65,morning,0,2025-09-14T09:50:09.297606
"Jaffna,LK",28.74,75,7.94,0.0,4.3,morning,0,2025-09-14T09:50:11.768191
"Jaffna,LK",28.74,75,7.94,0.0,0.92,morning,0,2025-09-14T09:50:14.233412
"Jaffna,LK",28.74,75,7.94,0.0,2.13,morning,0,2025-09-14T09:50:16.460957
"Jaffna,LK",28.74,75,7.94,0.0,4.7,morning,0,2025-09-14T09:50:18.680177
"Jaffna,LK",28.74,75,7.94,0.0,5.39,morning,1,2025-09-14T09:50:20.941077
"Anuradhapura,LK",30.55,56,6.67,0.0,5.28,morning,1,2025-09-14T09:50:23.627670
"Anuradhapura,LK",30.55,56,6.67,0.0,1.16,morning,0,2025-09-14T09:50:25.854341
"Anuradhapura,LK",30.55,56,6.67,0.0,5.36,morning,1,2025-09-14T09:50:28.080421
"Anuradhapura,LK",30.55,56,6.67,0.0,4.81,morning,0,2025-09-14T09:50:30.645727
"Anuradhapura,LK",30.55,56,6.67,0.0,4.36,morning,0,2025-09-14T09:50:32.903698
"Anuradhapura,LK",30.55,56,6.67,0.0,1.85,morning,0,2025-09-14T09:50:35.161165
"Anuradhapura,LK",30.55,56,6.67,0.0,1.03,morning,0,2025-09-14T09:50:37.549429
"Anuradhapura,LK",30.55,56,6.67,0.0,1.49,morning,0,2025-09-14T09:50:39.919834
"Anuradhapura,LK",30.55,56,6.67,0.0,3.72,morning,0,2025-09-14T09:50:42.146848
"Anuradhapura,LK",30.55,56,6.67,0.0,4.23,morning,0,2025-09-14T09:50:44.410606
"Nuwara Eliya,LK",17.84,59,2.37,0.0,3.15,morning,0,2025-09-14T09:50:46.687434
"Nuwara Eliya,LK",17.84,59,2.37,0.0,3.84,morning,0,2025-09-14T09:50:48.927204
"Nuwara Eliya,LK",17.84,59,2.37,0.0,1.76,morning,0,2025-09-14T09:50:51.154158
"Nuwara Eliya,LK",17.84,59,2.37,0.0,5.01,morning,1,2025-09-14T09:50:53.357094
"Nuwara Eliya,LK",17.84,59,2.37,0.0,0.58,morning,0,2025-09-14T09:50:55.837400
"Nuwara Eliya,LK",17.84,59,2.37,0.0,3.33,morning,0,2025-09-14T09:50:58.282484
"Nuwara Eliya,LK",17.84,59,2.37,0.0,3.76,morning,0,2025-09-14T09:51:00.500741
"Nuwara Eliya,LK",17.84,59,2.37,0.0,3.36,morning,0,2025-09-14T09:51:02.756011
"Nuwara Eliya,LK",17.84,59,2.37,0.0,0.5,morning,0,2025-09-14T09:51:05.110973
"Nuwara Eliya,LK",17.84,59,2.37,0.0,4.32,morning,0,2025-09-14T09:51:07.469354
"Nawalapitiya,LK",25.29,66,2.17,0.0,1.86,morning,0,2025-09-14T09:51:09.731354
"Nawalapitiya,LK",25.29,66,2.17,0.0,1.71,morning,0,2025-09-14T09:51:11.943042
"Nawalapitiya,LK",25.29,66,2.17,0.0,3.27,morning,0,2025-09-14T09:51:14.189679
"Nawalapitiya,LK",25.29,66,2.17,0.0,3.91,morning,0,2025-09-14T09:51:16.437002
"Nawalapitiya,LK",25.29,66,2.17,0.0,5.16,morning,1,2025-09-14T09:51:18.713970
"Nawalapitiya,LK",25.29,66,2.17,0.0,1.12,morning,0,2025-09-14T09:51:20.974578
"Nawalapitiya,LK",25.29,66,2.17,0.0,1.52,morning,0,2025-09-14T09:51:23.334853
"Nawalapitiya,LK",25.29,66,2.17,0.0,3.59,morning,0,2025-09-14T09:51:25.565610
"Nawalapitiya,LK",25.29,66,2.17,0.0,3.36,morning,0,2025-09-14T09:51:27.818481
"Nawalapitiya,LK",25.29,66,2.17,0.0,4.27,morning,0,2025-09-14T09:51:30.078611
"Hatton,LK",22.41,66,3.17,0.0,5.23,morning,1,2025-09-14T09:51:32.316857
"Hatton,LK",22.41,66,3.17,0.0,1.76,morning,0,2025-09-14T09:51:34.692087
"Hatton,LK",22.41,66,3.17,0.0,4.63,morning,0,2025-09-14T09:51:36.913205
"Hatton,LK",22.41,66,3.17,0.0,3.8,morning,0,2025-09-14T09:51:39.352056
"Hatton,LK",22.41,66,3.17,0.0,1.43,morning,0,2025-09-14T09:51:41.563664
"Hatton,LK",22.41,66,3.17,0.0,1.83,morning,0,2025-09-14T09:51:46.199467
"Hatton,LK",22.41,66,3.17,0.0,2.64,morning,0,2025-09-14T09:51:48.415733
"Colombo,LK",31.13,67,4.89,0.0,0.63,morning,0,2025-09-14T10:12:53.380646
